,city,job_title,company_name,location,summary,salary
2080,San+Francisco,Data Scientist,"Kevala, Inc","San Francisco, CA","This position reports to the Director of Engineering.
This position will build on existing Kevala projects for the automotive and electric utility industries…",Nothing_found
2081,San+Francisco,"Marketing Data Scientist, Jira Software",Atlassian,"San Francisco, CA","Using your business instincts and creativity, you will support a best-in-class product with nuanced analysis, meaningful insights, and strong recommendations.",Nothing_found
2082,San+Francisco,Data Scientist,Notion,"San Francisco, CA 94110","You'll build and maintain KPI dashboards that teams rely on for making key decisions.
You'll collaborate with team leads across the business to understand and…",Nothing_found
2083,San+Francisco,Research Data Scientist,University of California San Francisco,"San Francisco, CA 94143","Proctor Foundation studying eye diseases in the U.S. and internationally.
The epidemiological studies involve large-scale, population-based research of…",Nothing_found
2084,San+Francisco,Data Scientist,EGIS INC,"San Francisco, CA","In this role, you should be highly analytical with a knack for analysis, math and statistics.
Critical thinking and problem-solving skills are essential for…","$50,000 - $70,000 a year"
2085,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","The analysis you deliver will strategically advance how Plexuss ideates, builds, measures, and improves its website and mobile app.",Nothing_found
2086,San+Francisco,"Staff Data Scientist, Business Analytics",Intuit,"San Francisco, CA 94102",We are growing rapidly and need great people to support our analytical efforts in both Product and Marketing.,Nothing_found
2087,San+Francisco,"Staff Data Scientist, Business Analytics",Intuit,"San Francisco, CA 94102","We are looking for a great data scientist for our Quickbooks Online (QBO) business.
Quickbooks is used by over 5MM SMBs globally to run their businesses and we…",Nothing_found
2088,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","The data science team builds the data-driven features of the company.
Requirements for all data scientists.
Qualified for one of the the specializations below.","$200,000 - $350,000 a year"
2089,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105","Triplebyte is transforming the way software engineers are hired.
Human decision making doesn't work at our scale; our marketplace is powered by automated…","$150,000 - $250,000 a year"
2090,San+Francisco,Senior Data Scientist - Business Analytics,Intuit,"San Francisco, CA 94102","Come join Intuit as a senior data scientist in the Quickbooks Self-Employed Data Science & Analytics team.
We are looking for creative problem solvers with a…",Nothing_found
2091,San+Francisco,Data Scientist,"Kevala, Inc","San Francisco, CA","This role is focused on building the Grid Assessor data platform and will be based out of our San Francisco, CA headquarters.",Nothing_found
2092,San+Francisco,"Data Scientist, Trusted Identity",Square,"San Francisco, CA 94103","Square made credit card payments possible for all by turning a mobile phone into a credit card reader.
As a Data Scientist within the Trusted Identity team at…",Nothing_found
2093,San+Francisco,Data Scientist,ODSC Hiring Partner,"San Francisco, CA","This is a post on behalf of a hiring partner.
As a Data Scientist, you will provide cutting-edge algorithms, visualizations, and expert insight for business…","$80,000 - $150,000 a year"
2094,San+Francisco,"Staff Data Scientist, Business Analytics",Intuit,"San Francisco, CA 94102","We are looking for a great data scientist for our Quickbooks Online (QBO) business.
Quickbooks is used by over 5MM SMBs globally to run their businesses and we…",Nothing_found
2095,San+Francisco,Data Scientist,BICP,"San Francisco, CA","As a Data Scientist at BICP your role is to analyze, visualize, and model data.
You’ll build and implement machine learning models to make more efficient and…",Nothing_found
2096,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","The data science team builds the data-driven features of the company.
Requirements for all data scientists.
Qualified for one of the the specializations below.","$200,000 - $350,000 a year"
2097,San+Francisco,Data Scientist,"Grammarly, Inc.","San Francisco, CA 94104","This role will shepherd Grammarly’s next high-impact growth horizon, with an opportunity to build and ship product, hire and manage product managers, and…",Nothing_found
2098,San+Francisco,Data Scientist I - Agent Analytics,Zillow Group,"San Francisco, CA 94102","Zillow Group is currently seeking a Data Scientist to join the Agent Analytics team in our San Francisco office.
See what information we collect about you.",Nothing_found
2099,San+Francisco,Data Scientist,Spin,"San Francisco, CA","Based in San Francisco, Spin is a diverse team of engineers, designers, urban planners, policymakers, lawyers and operators with experience from Y Combinator,…",Nothing_found
2100,San+Francisco,Data Scientist,The RealReal,"San Francisco, CA","You will own critical systems throughout the platform and be responsible for adding new, valuable features, and ensuring that these systems perform correctly.",Nothing_found
2101,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","As a Data Scientist, you will help analyze Plexuss' product and UX data to build and grow an engaging platform for students and higher education institutions…",Nothing_found
2102,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
2103,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","Demonstrable expertise building and supporting machine learning models deployed to production.
Expert in Python and core libraries used by data scientists …","$200,000 - $350,000 a year"
2104,San+Francisco,Data Science Manager,Big Fish Games,"Oakland, CA 94612","Cultivates a spirit of creativity.
We are looking for an amazing Data Science Manager to work on our social casino products at Self Aware Games in Oakland.",Nothing_found
2105,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
2106,San+Francisco,Data Scientist,TCG,"San Francisco, CA","As a Full-Stack Data Scientist, you will be responsible for spearheading our technology and data infrastructure efforts and transforming diverse data into…",Nothing_found
2107,San+Francisco,Data Scientist - Fraud,Stitch Fix,"San Francisco, CA","Examples of some of the projects we work on include enhancing the way clients communicate with stylist about their needs and inspirations, flexing our service…",Nothing_found
2108,San+Francisco,Data Scientist,WanderJaunt,"San Francisco, CA",You'll find the root of the issue first and work our way up because understanding the fundamentals is just the beginning of improvement.,Nothing_found
2109,San+Francisco,Data Scientist,Samba TV,"San Francisco, CA 94105","Data Scientists at Samba TV work closely with Product, Engineering, and other teams on a variety of projects, including but certainly not limited to:",Nothing_found
2110,San+Francisco,Data Scientist,CA-One Tech Cloud Inc,"San Francisco, CA","We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, has a Master’s or PHD in Statistics, Mathematics,…","$100,000 - $200,000 a year"
2111,San+Francisco,Data Scientist - Demand Forecasting,Stitch Fix,"San Francisco, CA","Within Algorithms, the Forecast and Estimation of Demand (FED) Team informs strategic and operational decisions by providing explicable and consumable forecasts…",Nothing_found
2112,San+Francisco,Data Scientist - Client Recommendations,Stitch Fix,"San Francisco, CA","Examples of some of the projects we work on include enhancing the way clients communicate with stylist about their needs and inspirations, flexing our service…",Nothing_found
2113,San+Francisco,Data Scientist,CBS,"San Francisco, CA 94103","JOB TYPE: Full-Time Staff.
We use Google Cloud Platform to process large volumes of data from multiple vendors enabling our BI, Yield, Finance and marketings…",Nothing_found
2114,San+Francisco,Data Scientist,University of California San Francisco,"San Francisco, CA 94143","The ideal candidate applies advanced computational, computer science, data science, and CI software research and development principles, with relevant domain…",Nothing_found
2115,San+Francisco,Data Scientist - Capacity Engineering,Twitter,"San Francisco, CA 94103","You will work with a team of software engineers and data scientists to build a new capacity management platform to predict demand, track supply, prioritize…",Nothing_found
2116,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105","As a machine learning engineer, you'll be responsible for the end-to-end process of designing and running experiments to serving production models at scale.","$150,000 - $250,000 a year"
2117,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","The analysis you deliver will strategically advance how Plexuss ideates, builds, measures, and improves its website and mobile app.",Nothing_found
2118,San+Francisco,"Staff Data Scientist, Business Analytics",Intuit,"San Francisco, CA 94102",We are growing rapidly and need great people to support our analytical efforts in both Product and Marketing.,Nothing_found
2119,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
2120,San+Francisco,Senior Data Scientist - Business Analytics,Intuit,"San Francisco, CA 94102 (Downtown area)","Come join Intuit as a senior data scientist in the Quickbooks Self-Employed Data Science & Analytics team.
We are looking for creative problem solvers with a…",Nothing_found
2121,San+Francisco,Data Scientist,CA-One Tech Cloud Inc,"San Francisco, CA","We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, has a Master’s or PHD in Statistics, Mathematics,…","$100,000 - $200,000 a year"
2122,San+Francisco,Data Scientist,University of California San Francisco,"San Francisco, CA 94143 (Haight-Ashbury area)",The UCSF Center for Digital Health Innovation (CDHI) is seeking an experienced Data Scientist to join our SmarterHealth Initiative team working on developing…,Nothing_found
2123,San+Francisco,Data Scientist,GENENTECH,"South San Francisco, CA 94080","The Data Scientist of Technical Institute (TI) is a member of the US Medical Affairs Evidence for Access.
He/she assists senior TI team members to design and…",Nothing_found
2124,San+Francisco,"Data Scientist, DNA Product Operations",Twist Bioscience,"South San Francisco, CA",Twist Bioscience's world-class DNA synthesis platform enables the manufacture of a variety of custom DNA products supporting applications from targeted…,Nothing_found
2125,San+Francisco,Data Scientist/Analyst - Wilbur Labs,Wilbur Labs,"San Francisco, CA 94103 (South of Market area)","Work closely with various stakeholders to produce data-driven business insights.
Own analytics dashboards across the Wilbur Labs portfolio.",Nothing_found
2126,San+Francisco,Data Scientist - ML Integration,Stitch Fix,"San Francisco, CA","Our merchandise is curated from the market and augmented with our own designs to fill in the gaps.
Our business model enables unprecedented data science, not…",Nothing_found
2127,San+Francisco,"Data Scientist, Machine Learning Evaluation",Adobe,"San Francisco, CA 94107 (South of Market area)","Data Scientist, Machine Learning Data.
Machine Learning is a critical part of Adobe’s Cloud offering.
Adobe Clouds enable customers to create and manage digital…",Nothing_found
2128,San+Francisco,Data Scientist - Analytics,Plaid,"San Francisco, CA","To support that, we need a data science team that can build and maintain core data sets, metrics, and dashboards.",Nothing_found
2129,San+Francisco,Data Scientist,Clever,"San Francisco, CA 94103 (South of Market area)","Teach and mentor others around best practices, and help to foster our data-informed culture at Clever.
Proactively conduct quantitative research and analysis of…",Nothing_found
2130,San+Francisco,Data Scientist,Vizio Inc.,"San Francisco, CA 94108 (Financial District area)","Our comprehensive metrics deliver highly accurate, cross-platform viewing behavior.
We enable advertisers and content producers with important insights that…",Nothing_found
2131,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105 (South Beach area)","Triplebyte is transforming the way software engineers are hired.
Human decision making doesn't work at our scale; our marketplace is powered by automated…","$150,000 - $250,000 a year"
2132,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","The data science team builds the data-driven features of the company.
Requirements for all data scientists.
Qualified for one of the the specializations below.","$200,000 - $350,000 a year"
2133,San+Francisco,"Staff Data Scientist, Business Analytics",Intuit,"San Francisco, CA 94102 (Downtown area)","We are looking for a great data scientist for our Quickbooks Online (QBO) business.
Quickbooks is used by over 5MM SMBs globally to run their businesses and we…",Nothing_found
2134,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
2135,San+Francisco,Senior Data Scientist - Business Analytics,Intuit,"San Francisco, CA 94102","Come join Intuit as a senior data scientist in the Quickbooks Self-Employed Data Science & Analytics team.
We are looking for creative problem solvers with a…",Nothing_found
2136,San+Francisco,Data Scientist,Wish,"San Francisco, CA","At Wish, our Data Science & Engineering team is comprised of Data Scientists, Data Analysts & Data Engineers who focus on centralizing corporate data in order…",Nothing_found
2137,San+Francisco,Data Scientist,Hive,"San Francisco, CA","We generate this data through Hive Data, our proprietary data labeling platform with over 1,000,000 globally distributed workers, generating millions of high…",Nothing_found
2138,San+Francisco,Data Scientist,Clever,"San Francisco, CA 94103","Teach and mentor others around best practices, and help to foster our data-informed culture at Clever.
Proactively conduct quantitative research and analysis of…",Nothing_found
2139,San+Francisco,Data Scientist,Alt Shift USA,"San Francisco, CA","Support/develop models for GAP INC. pricing platform.
Develop code for measurement of pricing actions.
Substantial experience in creating optimization models.",Nothing_found
2140,San+Francisco,Data Scientist,Cisco Meraki,"San Francisco, CA 94158","We are looking for a full-stack Data Scientist to join our Strategy & Data Science department in San Francisco.
Good written and verbal communication skills.",Nothing_found
2141,San+Francisco,Data Scientist,Trace Data,"Oakland, CA","Trace Data is developing a ground breaking product to help companies monitor and secure their data.
We're integrating the world of security, observability and…",Nothing_found
2142,San+Francisco,Data Scientist,Vizio Inc.,"San Francisco, CA 94108","Our comprehensive metrics deliver highly accurate, cross-platform viewing behavior.
We enable advertisers and content producers with important insights that…",Nothing_found
2143,San+Francisco,"Data Scientist, DNA Product Operations",Twist Bioscience,"South San Francisco, CA",Twist Bioscience's world-class DNA synthesis platform enables the manufacture of a variety of custom DNA products supporting applications from targeted…,Nothing_found
2144,San+Francisco,Biological Data Scientist,University of California San Francisco,"San Francisco, CA 94143","The Data Science CoLab is seeking researchers in computational biology, bioinformatics, and data science to tackle current challenges in immunology.",Nothing_found
2145,San+Francisco,Sr. Data Scientist - Scaled Enforcement Heuristics,Twitter,"San Francisco, CA 94103",The Scaled Enforcement Heuristics team is responsible for proactively keeping spam and abuse off of Twitter; informing product with expert knowledge about…,Nothing_found
2146,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105","Triplebyte is transforming the way software engineers are hired.
Human decision making doesn't work at our scale; our marketplace is powered by automated…","$150,000 - $250,000 a year"
2147,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","The data science team builds the data-driven features of the company.
Requirements for all data scientists.
Qualified for one of the the specializations below.","$200,000 - $350,000 a year"
2148,San+Francisco,"Staff Data Scientist, Business Analytics",Intuit,"San Francisco, CA 94102","We are looking for a great data scientist for our Quickbooks Online (QBO) business.
Quickbooks is used by over 5MM SMBs globally to run their businesses and we…",Nothing_found
2149,Austin,Machine Learning Engineer,Triplebyte,"Austin, TX","As a machine learning engineer, you'll be responsible for the end-to-end process of designing and running experiments to serving production models at scale.","$150,000 - $250,000 a year"
2150,Austin,"Senior Manager, Data Scientist",Charles Schwab Inc.,"Austin, TX 78758","We are looking for qualified candidates to design and implement scalable machine learning solutions for dynamic financial products, deliver business insights…",Nothing_found
2151,Austin,Sr. Computational Physicist / Applied Mathematician,"Nanohmics, Inc.","Austin, TX 78741","Members of our Computational Group -- with diverse backgrounds in physics, applied math, aeronautics, optics, biomedical sciences, and chemical engineering --…","$65,000 - $105,000 a year"
2152,Austin,Channel Strategy Decision Scientist,PayPal,"Austin, TX 78729","Provide analytical insights into emerging issues, trends and portfolios - by analyzing various types of data, including review of relevant cases/samples,…",Nothing_found
2153,Austin,Data Scientist,ODSC Hiring Partner,"Austin, TX","As a Data Scientist, you will provide cutting-edge algorithms, visualizations, and expert insight for business challenges throughout their organization.","$80,000 - $150,000 a year"
2154,Austin,Data Scientist,Dell,"Austin, TX 78731","Provide data science services and work with stakeholders to assess demands and suggest data science methods that provide practical, value-added answers for the…",Nothing_found
2155,Austin,Data Scientist,Digital Minds technoliges Inc,"Austin, TX","Spring Boot: 4 years (Preferred).
Data scientist: 6 years (Required).
Only full-time employees eligible.","$90,000 - $100,000 a year"
2156,Austin,Data Scientist,GovernmentCIO,"Austin, TX 78744",GovernmentCIO is seeking a Data Scientist who will support the LIPAS Contract working closely with the VA to migrate from the legacy system into the new COTS…,Nothing_found
2157,Austin,Data Scientist,"Signature Science, LLC","Austin, TX 78759","The successful candidate will support projects related to public safety, defense and national security The data scientist will work collaboratively with teams…",Nothing_found
2158,Austin,Data Scientist,Enview,"Austin, TX","However, the unstructured 3D data from these sensors can't be processed by traditional computer vision methods, forcing these markets to be bottlenecked by slow…",Nothing_found
2159,Austin,Data Scientist,Cloudflare,"Austin, TX 78701",Cloudflare is looking to build and grow our Business Intelligence team responsible for building large-scale enterprise data lake and EDW from different sources…,Nothing_found
2160,Austin,Intern: Data Scientist,Tista Science and Technology Corporation,"Austin, TX 78744","Develop modeling and data processes using a variety of tools and relational databases.
Creation and maintenance of segmentation models.",Nothing_found
2161,Austin,"Medical Lab Scientist I, Data Reviewer",Natera,"Austin, TX","The Medical Laboratory Scientist I, Data Reviewer is a member of the Operations Department to review and analyze clinical test results.",Nothing_found
2162,Austin,Associate Data Scientist,Levelset,"Austin, TX 78701","All of this activity generates millions of entities, records, attribution, and entity relationships.
You will need to be a ""data utility player"" and be prepared…",Nothing_found
2163,Austin,Research Statistician - US/Global Public Health,"Far Harbor, LLC","Austin, TX 78701","Far Harbor helps to design and evaluate research initiatives that aim to improve maternal, child and reproductive health in the US and developing countries.","$84,000 - $104,000 a year"
2164,Austin,Senior Data Scientist,Sense Corp,"Austin, TX 78752","Design and develop statistical models with Big Data, IoT, ERP, Supply Chain, etc. to drive major operational business decisions.
US Citizen or GC Holder.",Nothing_found
2165,Austin,Senior Data Scientist,Sense Corp,"Austin, TX 78752","Design and develop statistical models with Big Data, IoT, ERP, Supply Chain, etc. to drive major operational business decisions.
US Citizen or GC Holder.",Nothing_found
2166,Austin,"Senior Manager, Data Scientist",Charles Schwab Inc.,"Austin, TX 78758","We are looking for qualified candidates to design and implement scalable machine learning solutions for dynamic financial products, deliver business insights…",Nothing_found
2167,Austin,Channel Strategy Decision Scientist,PayPal,"Austin, TX 78729","Provide analytical insights into emerging issues, trends and portfolios - by analyzing various types of data, including review of relevant cases/samples,…",Nothing_found
2168,Austin,Research Statistician - US/Global Public Health,"Far Harbor, LLC","Austin, TX 78701","Far Harbor helps to design and evaluate research initiatives that aim to improve maternal, child and reproductive health in the US and developing countries.","$84,000 - $104,000 a year"
2169,Austin,Data Scientist (NLP Specialist),Hypergiant,"Austin, TX 78701","You will work to evaluate, improve, and develop products for Hypergiant and our clients.
You will be responsible for collecting, analyzing, and interpreting…",Nothing_found
2170,Austin,Senior Data Scientist,Atlassian,"Austin, TX","Using your technical creativity and thought leadership, you will be a valuable part of a team of data engineers, program managers and analysts within our…",Nothing_found
2171,Austin,Data Scientist,Favor,"Austin, TX","Our technology efficiently manages the real-time assignment of Runners to Favors, facilitates communication between customers, Runners, and support, keeps…",Nothing_found
2172,Austin,Data Scientist,REX,"Austin, TX 78701","This data includes a range of things from demographics to web traffic to user behavior to consumer marketing data.
Coding in at least one language.",Nothing_found
2173,Austin,Data Scientist,eBay Inc.,"Austin, TX",Decision Science contains both data scientists and software engineers responsible for creating and implementing state of the art machine learning algorithms for…,Nothing_found
2174,Austin,"Data Scientist, Analytics",Facebook,"Austin, TX","The perfect candidate will have a background in a quantitative or technical field, will have experience working with large data sets, and will have some…",Nothing_found
2175,Austin,Senior Data Scientist,Valkyrie Intelligence,"Austin, TX 78705","We are looking for candidates who are interested in analyzing data, developing models based on that data and transforming the outputs of those models to…","$100,000 - $125,000 a year"
2176,Austin,Geospatial Software Developer and Data Scientist,University of Texas at Austin,"Austin, TX 78712","Geospatial Software Developer and Data Scientist.
Development and implementation of geospatial algorithms for a variety of remote sensing technologies and…",Nothing_found
2177,Austin,Data Scientist (Marketing Analytics),Whole Foods Market,"Austin, TX 78703","We are looking for an experienced marketing analytics professional responsible for delivering data driven, actionable insights to help optimize maximize…",Nothing_found
2178,Austin,"Manager, Data Scientist",Charles Schwab Inc.,"Austin, TX 78758","We help our clients plan for their future and they are passionate about the tools and experiences we provide.
Data Science and its application.",Nothing_found
2179,Austin,Sr. Computational Physicist / Applied Mathematician,"Nanohmics, Inc.","Austin, TX 78741","Members of our Computational Group -- with diverse backgrounds in physics, applied math, aeronautics, optics, biomedical sciences, and chemical engineering --…","$65,000 - $105,000 a year"
2180,Austin,Machine Learning Engineer,Triplebyte,"Austin, TX","As a machine learning engineer, you'll be responsible for the end-to-end process of designing and running experiments to serving production models at scale.","$150,000 - $250,000 a year"
2181,Austin,"Senior Manager, Data Scientist",Charles Schwab Inc.,"Austin, TX 78758 (North Burnett area)","Are you all about leveraging data to provide customers better products and grow business?
We are looking for qualified candidates to design and implement…",Nothing_found
2182,Austin,Research Statistician - US/Global Public Health,"Far Harbor, LLC","Austin, TX 78701 (Downtown area)","Experienced candidates (5+ years) only please..
Far Harbor helps to design and evaluate research initiatives that aim to improve maternal, child and…","$84,000 - $104,000 a year"
2183,Austin,Machine Learning Engineer,Triplebyte,"Austin, TX","Triplebyte is transforming the way software engineers are hired.
Human decision making doesn't work at our scale; our marketplace is powered by automated…","$150,000 - $250,000 a year"
2184,Austin,Data Scientist,HORNE LLP,"Austin, TX","In this position, you will be responsible for building it, it’s attributes, and its parameters while modifying solutions to evolving business challenges.",Nothing_found
2185,Austin,Product Cost Data Scientist,Cloudflare,"Austin, TX 78701 (Downtown area)","Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code.",Nothing_found
2186,Austin,Data Scientist,Cerebri AI,"Austin, TX","Design, develop, test, advocate, evangelize and build data-driven products that help our customers improve business decisions.",Nothing_found
2187,Austin,Data Scientist,Q2ebanking,"Austin, TX 78729",You will be responsible for the development and deployment of machine learning models & intuitive visualization for customer insights.,Nothing_found
2188,Austin,Data Scientist - Aerospace and Defense Industry,SparkCognition,"Austin, TX 78759 (Arboretum area)","Working with customers to help solve critical problems through development and implementation of models.
Leading all phases of a model development process from…",Nothing_found
2189,Austin,Data Pipeline Engineer,Iodine Software,"Austin, TX 78731","As a Data Pipeline Engineer, you will be an essential part of the team ensuring our clients’ real-time medical data is received and processed.",Nothing_found
2190,Austin,Data Analyst Specialist,Robin Healthcare,"Austin, TX","LOCATION: Austin Texas, 4 blocks west of UT campus.
POSITION PURPOSE: The primary goal of a data analyst specialist is to assist the entire operations team with…",Nothing_found
2191,Austin,Artificial Intelligence Researcher,Axiom Group,"Austin, TX","As an Artificial Intelligence Researcher, you will research and implement state-of-the-art Artificial Intelligence (AI) algorithms, apply off-the-shelf AI and…","$250,000 - $450,000 a year"
2192,Austin,Data Scientist,Data Quantist,"Austin, TX","Strong analytical skills and expertise with analytical and database tools such as R, SAS, MS SQL, MySQL, PostgreSQL, etc.",Nothing_found
2193,Austin,Data Scientist,Shipwell,"Austin, TX","Data Scientists at Shipwell proactively design and deploy analytics features on our state-of-the-art platform.
What you'll do when you get here:",Nothing_found
2194,Austin,Channel Strategy Decision Scientist,PayPal,"Austin, TX 78729","Provide analytical insights into emerging issues, trends and portfolios - by analyzing various types of data, including review of relevant cases/samples,…",Nothing_found
2195,Austin,Sr. Computational Physicist / Applied Mathematician,"Nanohmics, Inc.","Austin, TX 78741 (Parker Lane area)",At Nanohmics Inc. we work with customers and partners across multiple industries to develop smart technology solutions by integrating the applied sciences of…,"$65,000 - $105,000 a year"
2196,Austin,Senior Data Scientist,Sense Corp,"Austin, TX 78752 (Highland area)","Design and develop statistical models with Big Data, IoT, ERP, Supply Chain, etc. to drive major operational business decisions.
US Citizen or GC Holder.",Nothing_found
2197,Austin,"Senior Manager, Data Scientist",Charles Schwab Inc.,"Austin, TX 78758","We are looking for qualified candidates to design and implement scalable machine learning solutions for dynamic financial products, deliver business insights…",Nothing_found
2198,Austin,Sr. Computational Physicist / Applied Mathematician,"Nanohmics, Inc.","Austin, TX 78741","Members of our Computational Group -- with diverse backgrounds in physics, applied math, aeronautics, optics, biomedical sciences, and chemical engineering --…","$65,000 - $105,000 a year"
2199,Austin,Machine Learning Engineer,Triplebyte,"Austin, TX","As a machine learning engineer, you'll be responsible for the end-to-end process of designing and running experiments to serving production models at scale.","$150,000 - $250,000 a year"
2200,Austin,Sr. Data Scientist,Realogy Holdings Corp,"Austin, TX",This role is part of a nimble team working with structured and unstructured data contributing to large-scale initiatives that impact multiple product lines…,Nothing_found
2201,Austin,"Senior Data Scientist, Growth",Evernote,"Austin, TX 78705","Design and implement predictive models to improve engagement, conversion, and retention.
Collaborate with Product Managers and other engineers to surface use…",Nothing_found
2202,Austin,Data Scientist - Nationwide Opportunities,"Amazon Web Services, Inc.","Austin, TX 78758","Bachelor’s degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) or equivalent…",Nothing_found
2203,Austin,Artificial Intelligence Researcher,Axiom Group,"Austin, TX","As an Artificial Intelligence Researcher, you will research and implement state-of-the-art Artificial Intelligence (AI) algorithms, apply off-the-shelf AI and…","$250,000 - $450,000 a year"
2204,Austin,Data Scientist,Jungle Scout,"Austin, TX","Work with stakeholders throughout the company to source opportunities for creating data-driven products.
Create scalable models that drive business decisions…",Nothing_found
2205,Austin,Summer 2020 Machine Learning Co-Op/Intern - (77293),"Advanced Micro Devices, Inc.","Austin, TX","Collaborate with a hardware development team: understand their process, data and problems.
Identify innovative approaches based on ML/AI.",Nothing_found
2206,Austin,Senior Data Scientist - SparkPredict,SparkCognition,"Austin, TX 78759","Lead all phases of a model development process from data processing, feature selection and engineering, model training and testing, and synthesizing information…",Nothing_found
2207,Austin,Data Steward,Employees Retirement System of Texas,"Austin, TX 78701","Data and its impact on effective operations are vital to ERS.
The data steward is responsible for understanding the ins and outs of the business processes of…",Nothing_found
2208,Austin,Data Science,TransVoyant,"Austin, TX 78738","In this role, you will structure data and create the analytics needed to provide insights into our customer domains–ranging from predicting customer demand to…",Nothing_found
2209,Austin,Sr Data Scientist,UnitedHealth Group,"Austin, TX 78716","Optum Analytics solutions create a longitudinal view of both individual patients and patient populations.
We gather, normalize, and analyze data from disparate…",Nothing_found
2210,Austin,Channel Strategy Decision Scientist,PayPal,"Austin, TX 78729","Provide analytical insights into emerging issues, trends and portfolios - by analyzing various types of data, including review of relevant cases/samples,…",Nothing_found
2211,Austin,Research Statistician - US/Global Public Health,"Far Harbor, LLC","Austin, TX 78701","Far Harbor helps to design and evaluate research initiatives that aim to improve maternal, child and reproductive health in the US and developing countries.","$84,000 - $104,000 a year"
2212,Austin,Senior Data Scientist,Sense Corp,"Austin, TX 78752","Design and develop statistical models with Big Data, IoT, ERP, Supply Chain, etc. to drive major operational business decisions.
US Citizen or GC Holder.",Nothing_found
2213,Austin,Artificial Intelligence Engineer,Axiom Group,"Austin, TX","As an Artificial Intelligence Engineer, you will implement state-of-the-art Artificial Intelligence (AI) algorithms, apply off-the-shelf AI and data-centric…","$250,000 - $400,000 a year"
2214,Austin,Quantitative Researcher,Bridgefront Capital,"Austin, TX 78746","Work on ongoing refinements to existing Bridgefront strategies, expanding your understanding of markets and trading in the process.",Nothing_found
2215,Austin,Data Scientist III (B3),Applied Materials Inc.,"Austin, TX",The Data Scientist job expectations (typically 80%-90% of the work) include performing descriptive statistical analysis and data visualization and supporting…,Nothing_found
2216,Austin,Data Science Engineer,One Model,"Austin, TX","The ideal candidate will develop, maintain, test and evaluate big data solutions, and possess a high level of confidence and comfortability in wrestling with…",Nothing_found
2217,Austin,Data Scientist and/or Software Engineer,RightPlace Consulting,"Austin, TX 78749","We are building a think tank around this project to research/design new prototypes using statistics, machine learning and programming.",Nothing_found
2218,Austin,Senior Data Analyst,Jungle Scout,"Austin, TX 78702",Define KPIs and own our metrics and their usage; create deep-dive dashboards using SQL and Tableau that align with the team's strategic direction.,Nothing_found
2219,Austin,Senior Data Scientist,Data Quantist,"Austin, TX","Master’s degree with background in Math, Statistics, Operations Research or other quantitative disciplines.
6+ years of hands-on experience in machine learning,…",Nothing_found
2220,Austin,Channel Strategy Decision Scientist,PayPal,"Austin, TX 78729","Provide analytical insights into emerging issues, trends and portfolios - by analyzing various types of data, including review of relevant cases/samples,…",Nothing_found
2221,Austin,Artificial Intelligence Research Scientist,Cubic Corporation,"Austin, TX","The right candidate has experience and a passion for bringing the latest theory, tools, frameworks and architectures into production, online reinforcement…",Nothing_found
2222,Austin,Data Architect,Teacher Retirement System of Texas,"Austin, TX","The Data Architect performs highly complex (senior-level) business and technology analysis focused on data architecture, data platforms, data integration and…",Nothing_found
2223,Austin,Research Statistician - US/Global Public Health,"Far Harbor, LLC","Austin, TX 78701","Far Harbor helps to design and evaluate research initiatives that aim to improve maternal, child and reproductive health in the US and developing countries.","$84,000 - $104,000 a year"
2224,Austin,Channel Strategy Decision Scientist,PayPal,"Austin, TX 78729","Provide analytical insights into emerging issues, trends and portfolios - by analyzing various types of data, including review of relevant cases/samples,…",Nothing_found
